,ID,KM3,GM3,MntTotal,MntSpentNorm,Income,Len_Customer,HasChildren,HasPartner,NumChildren,age,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpTot,Response,Complain,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumTotalPurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,KM2,AC3,AC2,GM2,LogIncome,MntWinesNorm,MntFruitsNorm,MntMeatProductsNorm,MntFishProductsNorm,MntSweetProductsNorm,MntGoldProdsNorm,NumDealsPurchasesNorm,NumWebPurchasesNorm,NumStorePurchasesNorm,NumWebVisitsMonthNorm,NumCatalogPurchasesNorm,SpendPropOfTotal,AvgPerPurchase,NumTotalPurchasesNorm
1008,10509,1,1,71,0.5725806451612904,36927.0,124.0,1,0,2,59,0,0,0,0,0,0,0,0,1955,Master,Single,1,1,2014-06-02,46,51,0,16,0,0,4,16,2,3,0,3,8,0,0,1,0,1,1,10.516725349867771,0.4112903225806452,0.0,0.12903225806451613,0.0,0.0,0.03225806451612903,0.016129032258064516,0.024193548387096774,0.024193548387096774,0.06451612903225806,0.0,0.012342573010219817,4.4375,0.12903225806451613
1009,7629,1,1,31,0.2080536912751678,22108.0,149.0,1,1,2,37,0,0,0,0,0,0,0,0,1977,Bachelor,Married,1,1,2014-05-08,46,5,3,9,6,2,6,14,2,2,0,3,7,0,0,1,0,1,1,10.00374004442522,0.03355704697986577,0.020134228187919462,0.06040268456375839,0.040268456375838924,0.013422818791946308,0.040268456375838924,0.013422818791946308,0.013422818791946308,0.020134228187919462,0.04697986577181208,0.0,0.007490986894112247,2.2142857142857144,0.09395973154362416
1010,7875,2,0,1677,10.613924050632912,72025.0,158.0,0,1,0,65,1,0,0,1,1,3,1,0,1949,Bachelor,Married,0,0,2014-04-29,46,967,0,617,43,50,0,28,1,4,8,13,2,1,0,0,1,0,0,11.184782443924378,6.120253164556962,0.0,3.9050632911392404,0.2721518987341772,0.31645569620253167,0.0,0.006329113924050633,0.02531645569620253,0.08227848101265822,0.012658227848101266,0.05063291139240506,0.11730209710938977,59.892857142857146,0.17721518987341772
1011,2815,1,1,120,0.5405405405405406,33183.0,222.0,1,1,1,39,0,0,0,0,0,0,0,0,1975,Bachelor,Married,1,0,2014-02-24,46,7,5,39,17,15,37,16,2,4,0,3,7,0,0,1,0,1,1,10.409823111029256,0.03153153153153153,0.02252252252252252,0.17567567567567569,0.07657657657657657,0.06756756756756757,0.16666666666666666,0.009009009009009009,0.018018018018018018,0.013513513513513514,0.03153153153153153,0.0,0.012966587417360403,7.5,0.07207207207207207
1012,2936,1,1,23,0.0756578947368421,23661.0,304.0,1,1,1,32,0,0,0,0,0,0,0,0,1982,Master,Together,1,0,2013-12-04,46,18,0,4,0,0,1,12,1,1,0,3,7,0,0,1,0,1,1,10.071625664813608,0.05921052631578947,0.0,0.013157894736842105,0.0,0.0,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.009868421052631578,0.023026315789473683,0.0,0.0025452721444793676,1.9166666666666667,0.039473684210526314
1013,3665,1,1,54,0.1631419939577039,25315.0,331.0,1,1,1,37,0,0,0,0,0,0,0,0,1977,Master,Together,1,0,2013-11-07,46,1,9,8,11,3,22,17,3,3,0,3,8,0,0,1,0,1,1,10.139191885895196,0.0030211480362537764,0.027190332326283987,0.02416918429003021,0.03323262839879154,0.00906344410876133,0.06646525679758308,0.00906344410876133,0.00906344410876133,0.00906344410876133,0.02416918429003021,0.0,0.0051298055378365525,3.176470588235294,0.0513595166163142
1014,10888,0,2,636,1.8985074626865672,45938.0,335.0,0,0,0,53,0,0,0,0,0,0,0,0,1961,Bachelor,Single,0,0,2013-11-03,46,273,11,178,62,83,29,26,2,8,4,6,6,0,0,0,2,0,0,10.735069708483318,0.8149253731343283,0.03283582089552239,0.5313432835820896,0.18507462686567164,0.24776119402985075,0.08656716417910448,0.005970149253731343,0.023880597014925373,0.01791044776119403,0.01791044776119403,0.011940298507462687,0.032896772613054716,24.46153846153846,0.07761194029850746
1015,6637,2,0,1117,3.324404761904762,66951.0,336.0,0,0,0,26,0,0,0,0,0,0,0,0,1988,Bachelor,Single,0,0,2013-11-02,46,277,162,305,173,76,124,16,1,3,4,7,1,0,0,0,1,0,0,11.11173122371271,0.8244047619047619,0.48214285714285715,0.9077380952380952,0.5148809523809523,0.2261904761904762,0.36904761904761907,0.002976190476190476,0.008928571428571428,0.020833333333333332,0.002976190476190476,0.011904761904761904,0.039524819501966964,69.8125,0.047619047619047616
1016,5077,2,2,969,2.883928571428572,77298.0,336.0,1,1,1,35,0,0,0,0,0,0,0,0,1979,Bachelor,Together,0,1,2013-11-02,46,425,115,292,23,35,79,27,1,6,6,11,3,0,0,0,1,0,0,11.255436297881229,1.2648809523809523,0.34226190476190477,0.8690476190476191,0.06845238095238096,0.10416666666666667,0.23511904761904762,0.002976190476190476,0.017857142857142856,0.03273809523809524,0.008928571428571428,0.017857142857142856,0.02969814410278588,35.888888888888886,0.08035714285714286
1017,6173,2,2,969,2.883928571428572,77298.0,336.0,1,1,1,35,0,0,0,0,0,0,0,0,1979,Bachelor,Together,0,1,2013-11-02,46,425,115,292,23,35,79,27,1,6,6,11,3,0,0,0,1,0,0,11.255436297881229,1.2648809523809523,0.34226190476190477,0.8690476190476191,0.06845238095238096,0.10416666666666667,0.23511904761904762,0.002976190476190476,0.017857142857142856,0.03273809523809524,0.008928571428571428,0.017857142857142856,0.02969814410278588,35.888888888888886,0.08035714285714286
1018,3969,1,1,133,0.3946587537091988,43018.0,337.0,1,1,1,40,0,0,0,0,0,0,0,0,1974,Master,Together,0,1,2013-11-01,46,35,4,17,7,6,64,12,1,2,2,2,5,0,0,1,0,1,1,10.669397157549229,0.10385756676557864,0.011869436201780416,0.050445103857566766,0.020771513353115726,0.017804154302670624,0.18991097922848665,0.002967359050445104,0.005934718100890208,0.005934718100890208,0.01483679525222552,0.005934718100890208,0.007302719046736768,11.083333333333334,0.03560830860534125
1019,4580,2,0,2486,7.226744186046512,75759.0,344.0,0,1,0,45,1,0,1,0,1,3,1,0,1969,Bachelor,Married,0,0,2013-10-25,46,1394,22,708,89,91,182,31,1,9,7,9,5,1,0,0,1,0,0,11.23532572785996,4.0523255813953485,0.06395348837209303,2.058139534883721,0.25872093023255816,0.26453488372093026,0.5290697674418605,0.0029069767441860465,0.02616279069767442,0.02616279069767442,0.014534883720930232,0.020348837209302327,0.07593141900095068,80.19354838709677,0.09011627906976744
1020,663,1,1,71,0.1829896907216494,33996.0,388.0,0,0,0,25,0,0,0,0,0,0,0,0,1989,PhD,Single,0,0,2013-09-11,46,40,2,15,8,0,6,10,1,1,1,3,4,0,0,1,1,0,1,10.43402756441122,0.10309278350515463,0.005154639175257732,0.03865979381443299,0.020618556701030927,0.0,0.015463917525773196,0.002577319587628866,0.002577319587628866,0.007731958762886598,0.010309278350515464,0.002577319587628866,0.004284615655207465,7.1,0.02577319587628866
1021,8299,1,1,71,0.1829896907216494,33996.0,388.0,0,0,0,25,0,0,0,0,0,0,0,0,1989,PhD,Single,0,0,2013-09-11,46,40,2,15,8,0,6,10,1,1,1,3,4,0,0,1,1,0,1,10.43402756441122,0.10309278350515463,0.005154639175257732,0.03865979381443299,0.020618556701030927,0.0,0.015463917525773196,0.002577319587628866,0.002577319587628866,0.007731958762886598,0.010309278350515464,0.002577319587628866,0.004284615655207465,7.1,0.02577319587628866
1022,8945,1,2,203,0.4903381642512077,54137.0,414.0,1,0,1,44,0,0,0,0,0,0,0,0,1970,Bachelor,Divorced,0,1,2013-08-16,46,171,0,11,0,1,20,17,2,4,1,4,6,0,0,1,0,1,1,10.899291621222556,0.41304347826086957,0.0,0.026570048309178744,0.0,0.0024154589371980675,0.04830917874396135,0.004830917874396135,0.00966183574879227,0.00966183574879227,0.014492753623188406,0.0024154589371980675,0.0072096565887278825,11.941176470588236,0.04106280193236715
1023,10870,0,2,1341,2.805439330543933,61223.0,478.0,1,1,1,47,0,0,0,0,0,0,0,0,1967,Bachelor,Married,0,1,2013-06-13,46,709,43,182,42,118,247,23,2,9,3,4,5,0,0,0,2,0,0,11.022294548489755,1.4832635983263598,0.0899581589958159,0.3807531380753138,0.08786610878661087,0.24686192468619247,0.5167364016736402,0.0041841004184100415,0.01882845188284519,0.008368200836820083,0.010460251046025104,0.006276150627615063,0.036475339449438454,58.30434782608695,0.04811715481171548
1024,1184,0,2,845,1.69,69674.0,500.0,1,0,2,46,0,0,0,0,0,0,0,0,1968,PhD,Divorced,0,2,2013-05-22,46,554,41,215,11,0,24,30,3,10,2,10,5,0,0,0,2,0,0,11.15159685235015,1.108,0.082,0.43,0.022,0.0,0.048,0.006,0.02,0.02,0.01,0.004,0.019307632689381977,28.166666666666668,0.06
1025,6141,0,2,385,0.7305502846299811,49494.0,527.0,1,0,1,42,0,0,0,0,0,0,0,0,1972,Master,Single,1,0,2013-04-25,46,191,9,97,0,6,82,21,2,6,1,5,7,0,0,1,0,1,1,10.809626933353908,0.36242884250474383,0.017077798861480076,0.1840607210626186,0.0,0.011385199240986717,0.1555977229601518,0.003795066413662239,0.011385199240986717,0.009487666034155597,0.013282732447817837,0.0018975332068311196,0.011749263073614276,18.333333333333332,0.03984819734345351
1026,8825,0,2,564,1.0235934664246824,51195.0,551.0,1,1,2,52,0,0,0,0,0,0,0,0,1962,Bachelor,Together,1,1,2013-04-01,46,230,14,156,82,24,58,32,8,9,2,5,8,0,0,0,2,0,0,10.843416682975684,0.41742286751361163,0.025408348457350273,0.2831215970961887,0.14882032667876588,0.043557168784029036,0.10526315789473684,0.014519056261343012,0.016333938294010888,0.009074410163339383,0.014519056261343012,0.003629764065335753,0.015915233895381332,17.625,0.05807622504537205
1027,2217,1,1,23,0.0415162454873646,37284.0,554.0,1,1,2,39,0,0,0,0,0,0,0,0,1975,Master,Married,1,1,2013-03-29,46,11,1,2,2,1,6,10,1,0,0,3,6,0,0,1,0,1,1,10.526346379977896,0.019855595667870037,0.0018050541516245488,0.0036101083032490976,0.0036101083032490976,0.0018050541516245488,0.010830324909747292,0.0018050541516245488,0.0,0.005415162454873646,0.010830324909747292,0.0,0.0008863569200714043,2.3,0.018050541516245487
1028,4102,1,1,23,0.0415162454873646,37284.0,554.0,1,1,2,39,0,0,0,0,0,0,0,0,1975,Master,Married,1,1,2013-03-29,46,11,1,2,2,1,6,10,1,0,0,3,6,0,0,1,0,1,1,10.526346379977896,0.019855595667870037,0.0018050541516245488,0.0036101083032490976,0.0036101083032490976,0.0018050541516245488,0.010830324909747292,0.0018050541516245488,0.0,0.005415162454873646,0.010830324909747292,0.0,0.0008863569200714043,2.3,0.018050541516245487
1029,4653,1,1,189,0.3393177737881508,42011.0,557.0,1,1,1,36,0,0,0,0,0,0,0,0,1978,Bachelor,Together,1,0,2013-03-26,46,131,0,16,2,1,39,20,4,3,1,4,8,0,0,1,0,1,1,10.645710570742668,0.23518850987432674,0.0,0.02872531418312388,0.003590664272890485,0.0017953321364452424,0.07001795332136446,0.00718132854578097,0.005385996409335727,0.00718132854578097,0.01436265709156194,0.0017953321364452424,0.006429195875731785,9.45,0.03590664272890485
1030,10092,0,2,1504,2.536256323777403,70044.0,593.0,1,0,1,60,0,0,0,0,0,0,0,0,1954,Bachelor,Divorced,0,1,2013-02-18,46,1073,0,250,153,14,14,31,4,7,10,5,5,0,0,0,2,0,0,11.156893171630214,1.809443507588533,0.0,0.42158516020236086,0.2580101180438449,0.023608768971332208,0.023608768971332208,0.006745362563237774,0.011804384485666104,0.008431703204047217,0.008431703204047217,0.016863406408094434,0.02882274047351397,48.516129032258064,0.05227655986509275
1031,5788,0,2,209,0.3518518518518518,46053.0,594.0,1,1,1,42,0,0,0,0,0,0,0,0,1972,Bachelor,Together,1,0,2013-02-17,46,56,10,92,19,7,25,17,3,3,2,4,5,0,0,1,0,1,1,10.737569900017563,0.09427609427609428,0.016835016835016835,0.15488215488215487,0.03198653198653199,0.011784511784511785,0.04208754208754209,0.005050505050505051,0.005050505050505051,0.006734006734006734,0.008417508417508417,0.003367003367003367,0.00608155981312996,12.294117647058824,0.02861952861952862
1032,4669,1,1,102,0.17,24480.0,600.0,1,1,1,33,0,0,0,0,0,0,0,0,1981,Basic,Married,1,0,2013-02-11,46,4,19,9,28,25,17,17,3,3,0,4,7,0,0,1,0,1,1,10.10565258546514,0.006666666666666667,0.03166666666666667,0.015,0.04666666666666667,0.041666666666666664,0.028333333333333332,0.005,0.005,0.006666666666666667,0.011666666666666667,0.0,0.005527777777777778,6.0,0.028333333333333332
1033,6295,0,2,981,1.616144975288303,54233.0,607.0,1,1,1,37,0,0,0,0,0,0,0,0,1977,Bachelor,Married,0,1,2013-02-04,46,652,8,158,21,0,142,34,4,11,6,5,8,0,0,0,2,0,0,10.901063297026466,1.0741350906095553,0.013179571663920923,0.2602965403624382,0.03459637561779242,0.0,0.23393739703459637,0.006589785831960461,0.018121911037891267,0.008237232289950576,0.013179571663920923,0.009884678747940691,0.023720823121152975,28.852941176470587,0.05601317957166392
1034,7453,0,2,488,0.8013136288998358,36130.0,609.0,1,0,1,60,0,0,1,0,0,1,1,0,1954,Bachelor,Single,0,1,2013-02-02,46,157,43,127,68,56,37,25,6,3,8,4,4,1,0,0,0,1,0,10.49490650158872,0.25779967159277506,0.07060755336617405,0.20853858784893267,0.1116584564860427,0.09195402298850575,0.060755336617405585,0.009852216748768473,0.0049261083743842365,0.006568144499178982,0.006568144499178982,0.013136288998357963,0.017654183465382486,19.52,0.041050903119868636
1035,10841,0,2,484,0.7469135802469136,56559.0,648.0,1,1,1,39,0,0,0,0,0,0,0,0,1975,PhD,Together,0,1,2012-12-25,46,226,22,133,41,31,31,22,3,4,3,8,4,0,0,0,2,0,0,10.943057300570455,0.3487654320987654,0.033950617283950615,0.2052469135802469,0.06327160493827161,0.047839506172839504,0.047839506172839504,0.004629629629629629,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.004629629629629629,0.010511911629918195,22.0,0.033950617283950615
1036,821,2,0,2077,2.904895104895105,92859.0,715.0,0,0,0,22,0,0,0,0,0,0,0,0,1992,Master,Single,0,0,2012-10-19,46,962,61,921,52,61,20,24,1,5,4,12,2,0,0,0,1,0,0,11.438848261573913,1.3454545454545455,0.08531468531468532,1.288111888111888,0.07272727272727272,0.08531468531468532,0.027972027972027972,0.0013986013986013986,0.006993006993006993,0.016783216783216783,0.002797202797202797,0.005594405594405594,0.02490115662990667,86.54166666666667,0.033566433566433566
1037,3933,0,2,662,0.9181692094313454,44010.0,721.0,1,1,1,34,0,0,0,0,0,0,0,0,1980,Bachelor,Together,1,0,2012-10-13,46,186,36,234,86,72,48,33,6,10,2,6,9,0,0,0,2,0,0,10.692194881655606,0.2579750346740638,0.049930651872399444,0.3245492371705964,0.11927877947295423,0.09986130374479889,0.06657420249653259,0.008321775312066574,0.013869625520110958,0.008321775312066574,0.012482662968099861,0.0027739251040221915,0.016606741438476506,20.060606060606062,0.04576976421636616
1038,1225,2,0,1495,14.95,80124.0,100.0,0,1,0,51,0,0,1,0,0,1,0,0,1963,Bachelor,Married,0,0,2014-06-26,47,483,84,398,205,84,241,20,1,3,7,8,1,0,0,0,1,0,0,11.291343194222971,4.83,0.84,3.98,2.05,0.84,2.41,0.01,0.03,0.08,0.01,0.07,0.14852229044980278,74.75,0.2
1039,7059,2,0,1495,14.95,80124.0,100.0,0,1,0,51,0,0,1,0,0,1,0,0,1963,Bachelor,Married,0,0,2014-06-26,47,483,84,398,205,84,241,20,1,3,7,8,1,0,0,0,1,0,0,11.291343194222971,4.83,0.84,3.98,2.05,0.84,2.41,0.01,0.03,0.08,0.01,0.07,0.14852229044980278,74.75,0.2
1040,5633,0,2,231,2.287128712871287,50183.0,101.0,1,1,2,34,0,0,0,0,0,0,0,0,1980,Bachelor,Married,1,1,2014-06-25,47,97,12,84,13,10,15,22,7,3,1,6,5,0,0,1,2,0,0,10.82345152977658,0.9603960396039604,0.1188118811881188,0.8316831683168316,0.12871287128712872,0.09900990099009901,0.1485148514851485,0.06930693069306931,0.0297029702970297,0.0594059405940594,0.04950495049504951,0.009900990099009901,0.036278310492508306,10.5,0.21782178217821782
1041,843,0,2,805,6.145038167938932,64722.0,131.0,1,1,1,43,0,0,0,0,0,0,0,0,1971,Bachelor,Married,1,0,2014-05-26,47,303,0,280,60,147,15,31,4,8,2,11,6,0,0,0,2,0,0,11.07787190418095,2.312977099236641,0.0,2.1374045801526718,0.4580152671755725,1.1221374045801527,0.11450381679389313,0.030534351145038167,0.061068702290076333,0.08396946564885496,0.04580152671755725,0.015267175572519083,0.07557631688883826,25.967741935483872,0.2366412213740458
1042,6211,1,1,39,0.2516129032258064,37395.0,155.0,1,1,1,38,0,0,0,0,0,0,0,0,1976,PhD,Together,1,0,2014-05-02,47,18,0,9,0,1,11,11,1,1,0,3,6,0,0,1,0,1,1,10.529319025811208,0.11612903225806452,0.0,0.05806451612903226,0.0,0.0064516129032258064,0.07096774193548387,0.0064516129032258064,0.0064516129032258064,0.01935483870967742,0.03870967741935484,0.0,0.005355899745092711,3.5454545454545454,0.07096774193548387
1043,7007,1,1,63,0.3387096774193548,29543.0,186.0,1,1,2,46,0,0,0,0,0,0,0,0,1968,Master,Married,2,0,2014-04-01,47,17,3,18,3,4,18,15,2,3,1,2,7,0,0,1,0,1,1,10.293635956532398,0.0913978494623656,0.016129032258064516,0.0967741935483871,0.016129032258064516,0.021505376344086023,0.0967741935483871,0.010752688172043012,0.016129032258064516,0.010752688172043012,0.03763440860215054,0.005376344086021506,0.009126117971289526,4.2,0.08064516129032258
1044,9671,1,1,69,0.2749003984063745,19514.0,251.0,1,1,2,46,0,0,1,0,0,1,1,0,1968,Bachelor,Married,1,1,2014-01-26,47,14,3,21,2,1,28,18,4,3,1,2,8,1,0,1,0,1,1,9.878938679614716,0.055776892430278883,0.01195219123505976,0.08366533864541832,0.00796812749003984,0.00398406374501992,0.11155378486055777,0.01593625498007968,0.01195219123505976,0.00796812749003984,0.03187250996015936,0.00398406374501992,0.011213524501971614,3.8333333333333335,0.07171314741035857
1045,8975,1,1,69,0.2749003984063745,19514.0,251.0,1,1,2,46,0,0,1,0,0,1,0,0,1968,Bachelor,Married,1,1,2014-01-26,47,14,3,21,2,1,28,18,4,3,1,2,8,0,0,1,0,1,1,9.878938679614716,0.055776892430278883,0.01195219123505976,0.08366533864541832,0.00796812749003984,0.00398406374501992,0.11155378486055777,0.01593625498007968,0.01195219123505976,0.00796812749003984,0.03187250996015936,0.00398406374501992,0.011213524501971614,3.8333333333333335,0.07171314741035857
1046,6616,2,2,461,1.3323699421965318,59481.0,346.0,1,1,1,39,0,0,0,0,0,0,0,0,1975,Bachelor,Together,0,1,2013-10-23,47,178,3,85,71,66,58,18,2,3,3,8,2,0,0,0,0,1,0,10.993429024756606,0.5144508670520231,0.008670520231213872,0.24566473988439305,0.20520231213872833,0.1907514450867052,0.1676300578034682,0.005780346820809248,0.008670520231213872,0.023121387283236993,0.005780346820809248,0.008670520231213872,0.017830340343781028,25.61111111111111,0.05202312138728324
1047,6248,2,0,2217,6.298295454545454,91712.0,352.0,0,0,0,67,0,0,0,0,1,1,1,0,1947,Master,Single,0,0,2013-10-17,47,1276,24,746,94,29,48,30,0,9,7,11,3,1,0,0,1,0,0,11.426419414826931,3.625,0.06818181818181818,2.1193181818181817,0.26704545454545453,0.08238636363636363,0.13636363636363635,0.0,0.02556818181818182,0.03125,0.008522727272727272,0.019886363636363636,0.05466507307460509,73.9,0.08522727272727272
1048,7428,2,0,1367,3.704607046070461,80144.0,369.0,0,1,0,39,0,0,0,0,0,0,0,0,1975,Bachelor,Together,0,0,2013-09-30,47,240,132,445,250,192,108,20,1,3,7,8,1,0,0,0,1,0,0,11.291592773059982,0.6504065040650406,0.35772357723577236,1.2059620596205962,0.6775067750677507,0.5203252032520326,0.2926829268292683,0.0027100271002710027,0.008130081300813009,0.02168021680216802,0.0027100271002710027,0.018970189701897018,0.036794609810741744,68.35,0.05420054200542006
1049,3075,2,2,382,0.9845360824742267,59973.0,388.0,0,1,0,42,0,0,0,0,0,0,0,0,1972,PhD,Married,0,0,2013-09-11,47,130,30,168,20,34,0,16,1,3,4,7,1,0,0,0,1,0,0,11.001666413954885,0.33505154639175255,0.07731958762886598,0.4329896907216495,0.05154639175257732,0.08762886597938144,0.0,0.002577319587628866,0.007731958762886598,0.01804123711340206,0.002577319587628866,0.010309278350515464,0.013067392354050734,23.875,0.041237113402061855
1050,2937,0,2,871,2.1666666666666665,68352.0,402.0,1,0,1,40,0,0,0,0,0,0,0,0,1974,PhD,Single,0,1,2013-08-28,47,614,16,132,43,33,33,31,3,8,5,9,6,0,0,0,2,0,0,11.132440732922603,1.527363184079602,0.03980099502487562,0.3283582089552239,0.10696517412935323,0.08208955223880597,0.08208955223880597,0.007462686567164179,0.01990049751243781,0.022388059701492536,0.014925373134328358,0.012437810945273632,0.02523213171036205,28.096774193548388,0.07711442786069651
1051,203,2,0,2089,3.882899628252788,81169.0,538.0,0,0,0,39,0,0,0,0,0,0,0,0,1975,Master,Single,0,0,2013-04-14,47,1288,20,613,80,61,27,24,1,5,7,9,2,0,0,0,1,0,0,11.304300999755222,2.3940520446096656,0.03717472118959108,1.1394052044609666,0.14869888475836432,0.11338289962825279,0.05018587360594796,0.0018587360594795538,0.00929368029739777,0.016728624535315983,0.0037174721189591076,0.013011152416356878,0.03807843023924429,87.04166666666667,0.04460966542750929
1052,2021,0,2,1388,2.4964028776978417,61456.0,556.0,1,1,1,39,0,0,0,0,0,0,0,0,1975,Bachelor,Married,0,1,2013-03-27,47,563,76,384,84,192,89,37,4,6,10,13,4,0,0,0,1,0,0,11.02609302225752,1.0125899280575539,0.1366906474820144,0.6906474820143885,0.1510791366906475,0.34532374100719426,0.16007194244604317,0.007194244604316547,0.01079136690647482,0.023381294964028777,0.007194244604316547,0.017985611510791366,0.03233429918392804,37.513513513513516,0.06654676258992806
1053,880,1,1,96,0.1533546325878594,22634.0,626.0,0,1,0,48,0,0,0,0,0,0,0,0,1966,Basic,Together,0,0,2013-01-16,47,2,23,11,8,6,46,14,1,2,1,2,8,0,0,1,0,1,1,10.02725265987006,0.003194888178913738,0.036741214057507986,0.01757188498402556,0.012779552715654952,0.009584664536741214,0.07348242811501597,0.001597444089456869,0.003194888178913738,0.003194888178913738,0.012779552715654952,0.001597444089456869,0.005393226453120796,6.857142857142857,0.022364217252396165
1054,524,1,1,96,0.1533546325878594,22634.0,626.0,0,1,0,48,0,0,0,0,0,0,0,0,1966,Basic,Together,0,0,2013-01-16,47,2,23,11,8,6,46,14,1,2,1,2,8,0,0,1,0,1,1,10.02725265987006,0.003194888178913738,0.036741214057507986,0.01757188498402556,0.012779552715654952,0.009584664536741214,0.07348242811501597,0.001597444089456869,0.003194888178913738,0.003194888178913738,0.012779552715654952,0.001597444089456869,0.005393226453120796,6.857142857142857,0.022364217252396165
1055,10837,1,1,68,0.0963172804532577,23957.0,706.0,1,1,1,39,0,0,0,0,0,0,1,0,1975,Bachelor,Married,1,0,2012-10-28,47,2,1,18,20,11,16,12,1,2,0,3,6,1,0,1,0,1,1,10.084057576291276,0.0028328611898017,0.00141643059490085,0.025495750708215296,0.028328611898016998,0.015580736543909348,0.0226628895184136,0.00141643059490085,0.0028328611898017,0.00424929178470255,0.0084985835694051,0.0,0.003200256928696965,5.666666666666667,0.0169971671388102
1056,7011,1,1,93,0.1288088642659279,33471.0,722.0,1,1,1,41,0,0,0,0,0,0,0,0,1973,Bachelor,Married,1,0,2012-10-12,47,43,2,27,0,9,12,17,3,3,0,4,7,0,0,1,0,1,1,10.418464547424596,0.05955678670360111,0.002770083102493075,0.037396121883656507,0.0,0.012465373961218837,0.01662049861495845,0.004155124653739612,0.004155124653739612,0.00554016620498615,0.009695290858725761,0.0,0.0030633042321914095,5.470588235294118,0.023545706371191136
1057,4184,0,2,265,2.226890756302521,52157.0,119.0,1,1,1,64,0,0,0,0,0,0,0,0,1950,PhD,Together,0,1,2014-06-07,48,189,2,29,3,2,40,16,2,3,2,5,4,0,0,0,2,0,0,10.86203285230712,1.588235294117647,0.01680672268907563,0.24369747899159663,0.025210084033613446,0.01680672268907563,0.33613445378151263,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.03361344537815126,0.01680672268907563,0.03398594708316826,16.5625,0.13445378151260504
1058,7679,1,1,28,0.2028985507246377,30298.0,138.0,0,0,0,29,0,0,0,0,0,0,0,0,1985,PhD,Single,0,0,2014-05-19,48,6,3,12,6,1,0,9,1,1,1,3,3,0,0,1,0,1,1,10.31886998765251,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.007246376811594203,0.0,0.007246376811594203,0.007246376811594203,0.021739130434782608,0.021739130434782608,0.007246376811594203,0.005330624014021111,3.111111111111111,0.06521739130434782
1059,7485,0,2,138,0.92,56551.0,150.0,1,0,2,64,0,0,0,0,0,0,0,0,1950,PhD,Widow,1,1,2014-05-07,48,67,4,32,17,2,16,14,3,2,1,4,4,0,0,1,0,1,1,10.94291584785079,0.44666666666666666,0.02666666666666667,0.21333333333333335,0.11333333333333333,0.013333333333333334,0.10666666666666667,0.02,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.006666666666666667,0.012949726795282137,9.857142857142858,0.09333333333333334
1060,7530,0,2,138,0.92,56551.0,150.0,1,0,2,64,0,0,0,0,0,0,0,0,1950,PhD,Widow,1,1,2014-05-07,48,67,4,32,17,2,16,14,3,2,1,4,4,0,0,1,0,1,1,10.94291584785079,0.44666666666666666,0.02666666666666667,0.21333333333333335,0.11333333333333333,0.013333333333333334,0.10666666666666667,0.02,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.006666666666666667,0.012949726795282137,9.857142857142858,0.09333333333333334
1061,4369,2,0,1169,4.378277153558052,65487.0,267.0,0,0,0,57,0,0,0,0,0,0,0,0,1957,Master,Absurd,0,0,2014-01-10,48,240,67,500,199,0,163,19,3,3,5,6,2,0,0,0,1,0,0,11.089622198732185,0.898876404494382,0.250936329588015,1.8726591760299625,0.7453183520599251,0.0,0.6104868913857678,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.00749063670411985,0.018726591760299626,0.05321832751893062,61.526315789473685,0.07116104868913857
1062,10652,2,0,1169,4.378277153558052,65487.0,267.0,0,1,0,57,0,0,0,0,0,0,0,0,1957,Master,Together,0,0,2014-01-10,48,240,67,500,199,0,163,19,3,3,5,6,2,0,0,0,1,0,0,11.089622198732185,0.898876404494382,0.250936329588015,1.8726591760299625,0.7453183520599251,0.0,0.6104868913857678,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.00749063670411985,0.018726591760299626,0.05321832751893062,61.526315789473685,0.07116104868913857
1063,286,1,1,152,0.4919093851132686,44213.0,309.0,1,0,2,62,0,0,0,0,0,0,0,0,1952,Bachelor,Single,1,1,2013-11-29,48,95,11,35,0,4,7,18,4,2,1,5,6,0,0,1,0,1,1,10.696796759995054,0.3074433656957929,0.03559870550161812,0.11326860841423948,0.0,0.012944983818770227,0.022653721682847898,0.012944983818770227,0.006472491909385114,0.016181229773462782,0.019417475728155338,0.003236245954692557,0.00885621583132024,8.444444444444445,0.05825242718446602
