,ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,LogIncome,NumChildren,HasChildren,HasPartner,age,MntTotal,AcceptedCmpTot,NumTotalPurchases,Len_Customer,MntSpentNorm
1202,4994,1943,Master,Single,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,SP,77598.0,11.259309819490339,0,0,0,71,1735,1,29,368.0,4.7146739130434785
1203,3598,1972,Bachelor,Married,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,SP,62710.0,11.046292149829952,1,1,1,42,606,0,26,499.0,1.214428857715431
1204,945,1965,Bachelor,Together,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,SP,36317.0,10.500068765119742,1,1,1,49,133,0,16,500.0,0.266
1205,5048,1971,PhD,Single,2,0,2013-05-11,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,SA,42767.0,10.6635454383787,2,1,0,43,131,0,15,511.0,0.2563600782778865
1206,6214,1982,Master,Married,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,SP,43815.0,10.687754326463557,1,1,1,32,79,0,12,547.0,0.14442413162705667
1207,6230,1971,Bachelor,Divorced,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,SP,44421.0,10.701490121198454,2,1,0,43,189,0,22,596.0,0.31711409395973156
1208,2968,1943,PhD,Divorced,0,0,2013-02-01,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,AUS,48948.0,10.79853421874079,0,0,0,71,902,1,30,610.0,1.478688524590164
1209,8800,1943,PhD,Divorced,0,0,2013-02-01,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,SA,48948.0,10.79853421874079,0,0,0,71,902,1,30,610.0,1.478688524590164
1210,1907,1950,Master,Divorced,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,SP,63120.0,11.052808798233297,1,1,0,64,1477,0,33,736.0,2.0067934782608696
1211,10478,1950,PhD,Married,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,SA,55517.0,10.924462571477084,2,1,1,64,633,0,32,737.0,0.858887381275441
1212,4188,1957,Bachelor,Single,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,AUS,36864.0,10.515017870423751,1,1,0,57,354,0,22,782.0,0.45268542199488493
1213,8720,1978,Master,Together,0,0,2012-08-12,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,IND,51381.5,10.847052926545164,0,0,1,36,1679,1,1,783.0,2.1443167305236273
1214,2225,1977,Bachelor,Divorced,0,0,2014-06-07,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,AUS,82582.0,11.321559127189037,0,0,0,37,1617,2,22,119.0,13.588235294117647
1215,4790,1958,Bachelor,Divorced,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,SP,79803.0,11.287328907494953,1,1,0,56,868,0,14,124.0,7.0
1216,1131,1967,PhD,Single,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,SA,52569.0,10.869900893813494,1,1,0,47,95,0,10,182.0,0.521978021978022
1217,202,1948,PhD,Widow,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND,82032.0,11.314876884313916,0,0,0,66,1234,0,18,182.0,6.78021978021978
1218,9589,1948,PhD,Widow,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND,82032.0,11.314876884313916,0,0,0,66,1234,0,18,182.0,6.78021978021978
1219,3900,1972,Bachelor,Married,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,CA,65685.0,11.092641091963714,1,1,1,42,769,0,26,189.0,4.068783068783069
1220,9958,1972,Bachelor,Married,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,AUS,65685.0,11.092641091963714,1,1,1,42,769,0,26,189.0,4.068783068783069
1221,8955,1957,PhD,Together,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,SP,40451.0,10.607871365022062,2,1,1,57,49,1,10,230.0,0.21304347826086956
1222,10033,1973,Master,Divorced,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,GER,31163.0,10.34701886145075,1,1,0,41,38,0,11,233.0,0.1630901287553648
1223,5751,1973,Master,Divorced,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,CA,31163.0,10.34701886145075,1,1,0,41,38,0,11,233.0,0.1630901287553648
1224,3308,1952,Bachelor,Married,1,1,2014-01-03,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,SA,35704.0,10.483046013983211,2,1,1,62,94,0,13,274.0,0.34306569343065696
1225,7297,1973,Bachelor,Single,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,SA,7500.0,8.922791623969637,1,1,0,41,57,0,18,282.0,0.20212765957446807
1226,8008,1983,Bachelor,Together,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,SP,36075.0,10.493383103285598,1,1,1,31,119,0,13,299.0,0.3979933110367893
1227,1232,1982,PhD,Together,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,GER,70038.0,11.15680750874218,0,0,1,32,1244,0,19,344.0,3.616279069767442
1228,2345,1982,PhD,Together,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,AUS,70038.0,11.15680750874218,0,0,1,32,1244,0,19,344.0,3.616279069767442
1229,1628,1971,Bachelor,Together,0,0,2013-10-24,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,SA,71796.0,11.181597971433588,0,0,1,43,960,0,21,345.0,2.782608695652174
1230,5081,1967,Master,Together,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,SP,47821.0,10.775241063642547,2,1,1,47,47,0,13,349.0,0.1346704871060172
1231,839,1975,PhD,Married,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,SP,45503.0,10.725555513162913,1,1,1,39,170,0,14,374.0,0.45454545454545453
1232,3706,1978,Bachelor,Single,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,SP,28647.0,10.26283891167827,1,1,0,36,94,1,14,409.0,0.22982885085574573
1233,5154,1972,Master,Divorced,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,SP,37760.0,10.539032102959615,1,1,0,42,54,0,12,419.0,0.1288782816229117
1234,8584,1952,PhD,Together,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,SP,85431.0,11.355476016851382,0,0,1,62,1165,0,17,483.0,2.412008281573499
1235,6583,1955,Master,Married,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,SP,72635.0,11.193215945679688,0,0,1,59,981,1,24,488.0,2.0102459016393444
1236,3433,1955,Master,Married,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,SP,72635.0,11.193215945679688,0,0,1,59,981,1,24,488.0,2.0102459016393444
1237,10486,1948,Bachelor,Married,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,SP,77142.0,11.253416121335281,0,0,1,66,990,0,19,493.0,2.0081135902636915
1238,8687,1978,Bachelor,Together,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,IND,53172.0,10.881306027701488,1,1,1,36,486,0,19,516.0,0.9418604651162791
1239,7842,1968,Bachelor,Single,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,SP,36065.0,10.493105872267217,2,1,0,46,74,0,17,552.0,0.13405797101449277
1240,3749,1973,Bachelor,Together,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,CA,73926.0,11.210833398801787,0,0,1,41,1580,0,27,581.0,2.719449225473322
1241,1331,1977,Bachelor,Single,1,0,2013-01-02,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,AUS,35790.0,10.485451744135313,1,1,0,37,72,0,14,640.0,0.1125
1242,5995,1962,Bachelor,Divorced,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,SP,39552.0,10.585396823669269,2,1,0,52,384,0,28,655.0,0.5862595419847328
1243,8985,1964,Master,Together,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,SP,68316.0,11.131913916491309,1,1,1,50,1211,0,38,699.0,1.7324749642346209
1244,2798,1977,PhD,Together,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,SA,102160.0,11.534305279225467,0,0,1,37,1240,3,30,701.0,1.768901569186876
1245,7108,1965,Master,Widow,1,1,2012-09-08,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,SA,51390.0,10.847218338835674,2,1,0,49,353,0,23,756.0,0.4669312169312169
1246,2781,1981,Bachelor,Single,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,SA,72066.0,11.18535152085534,0,0,0,33,1792,2,19,103.0,17.398058252427184
1247,3623,1976,Bachelor,Together,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,IND,21675.0,9.983960936686005,1,1,1,38,45,0,17,115.0,0.391304347826087
1248,194,1965,Bachelor,Married,1,1,2014-06-09,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP,48006.0,10.779102112590714,2,1,1,49,41,0,11,117.0,0.3504273504273504
1249,10833,1975,Bachelor,Married,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,SP,65106.0,11.083787349297781,1,1,1,39,973,1,33,133.0,7.315789473684211
1250,2315,1960,Bachelor,Divorced,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,SP,58401.0,10.97510541480526,1,1,0,54,96,0,10,167.0,0.5748502994011976
1251,6336,1960,Bachelor,Married,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,SA,29315.0,10.28588872104574,2,1,1,54,48,0,16,181.0,0.26519337016574585
1252,10738,1951,Master,Single,1,1,2013-08-29,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,AUS,49389.0,10.807503253534671,2,1,0,63,65,0,13,401.0,0.16209476309226933
1253,8286,1965,PhD,Together,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,SA,51717.0,10.853561162377853,1,1,1,49,122,1,15,410.0,0.2975609756097561
1254,2166,1960,Master,Widow,1,1,2013-07-12,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,SA,46779.0,10.75321104013817,2,1,0,54,23,0,8,449.0,0.051224944320712694
1255,10691,1960,Master,Married,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP,28520.0,10.25839593702714,2,1,1,54,43,0,11,477.0,0.09014675052410902
1256,9739,1963,Bachelor,Single,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,SP,34377.0,10.445172103888103,1,1,0,51,114,0,15,623.0,0.18298555377207062
1257,1829,1961,PhD,Divorced,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,SP,54959.0,10.914360926896231,1,1,0,53,1232,1,28,623.0,1.9775280898876404
1258,6260,1955,Master,Together,0,0,2012-11-19,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,AUS,82384.0,11.319158660491532,0,0,1,59,1957,1,28,684.0,2.861111111111111
1259,10448,1956,Bachelor,Single,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,SP,46998.0,10.757881603870102,1,1,0,58,377,1,25,712.0,0.5294943820224719
1260,1343,1968,Bachelor,Together,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,US,58554.0,10.977721762476238,2,1,1,46,586,0,29,738.0,0.7940379403794038
1261,4749,1968,Bachelor,Together,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,IND,58554.0,10.977721762476238,2,1,1,46,586,0,29,738.0,0.7940379403794038
1262,531,1954,PhD,Divorced,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,SP,57333.0,10.956649094966853,1,1,0,60,1662,0,39,742.0,2.2398921832884096
1263,6905,1994,Bachelor,Together,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,SP,80685.0,11.298320357176074,0,0,1,20,1004,0,23,773.0,1.2988357050452781
1264,1045,1965,Bachelor,Together,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,SP,52117.0,10.861265657517102,1,1,1,49,279,0,20,779.0,0.3581514762516046
1265,4012,1972,PhD,Together,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,GER,62220.0,11.038447842325047,1,1,1,42,1226,0,29,784.0,1.5637755102040816
1266,5529,1946,PhD,Together,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,CA,64014.0,11.066872709880279,3,1,1,68,444,1,29,116.0,3.8275862068965516
1267,4001,1946,PhD,Together,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,SA,64014.0,11.066872709880279,3,1,1,68,444,1,29,116.0,3.8275862068965516
1268,10420,1955,Master,Divorced,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,US,46390.0,10.744860753883362,1,1,0,59,222,0,17,152.0,1.4605263157894737
1269,7723,1979,Bachelor,Together,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,GER,75507.0,11.231993889888624,0,0,1,35,1440,0,24,155.0,9.290322580645162
1270,2963,1979,Bachelor,Together,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,AUS,75507.0,11.231993889888624,0,0,1,35,1440,0,24,155.0,9.290322580645162
1271,10634,1951,Master,Married,0,0,2014-04-19,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,SP,59412.0,10.992268336624281,0,0,1,63,406,0,18,168.0,2.4166666666666665
1272,5180,1968,PhD,Divorced,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,SP,50616.0,10.832042767230265,1,1,0,46,149,0,17,169.0,0.8816568047337278
1273,6866,1969,Master,Together,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,SA,35924.0,10.489188710947225,2,1,1,45,34,0,10,195.0,0.17435897435897435
1274,1328,1982,Master,Married,0,1,2014-02-16,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,SA,57937.0,10.967128752260185,1,1,1,32,683,0,23,230.0,2.9695652173913043
1275,1139,1984,PhD,Married,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,SP,73356.0,11.203093211873872,0,0,1,30,1512,3,24,240.0,6.3
1276,4961,1974,Master,Together,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,SP,21255.0,9.96439448743965,1,1,1,40,61,0,15,256.0,0.23828125
1277,5177,1974,Master,Married,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,SA,58494.0,10.976696559481702,1,1,1,40,396,0,22,296.0,1.337837837837838
1278,2075,1969,Bachelor,Married,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,SA,72460.0,11.190803765071477,0,0,1,45,1047,0,17,324.0,3.2314814814814814
1279,3428,1991,PhD,Together,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,68682.0,11.137256994896104,0,0,1,23,1598,0,26,363.0,4.402203856749312
1280,4500,1991,PhD,Together,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,68682.0,11.137256994896104,0,0,1,23,1598,0,26,363.0,4.402203856749312
1281,7369,1981,Master,Married,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,SP,36959.0,10.51759152575562,1,1,1,33,62,0,15,367.0,0.16893732970027248
1282,4381,1971,PhD,Married,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,SP,46463.0,10.746433098184468,2,1,1,43,235,0,23,412.0,0.5703883495145631
1283,9964,1979,Bachelor,Single,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,61825.0,11.032079266945424,1,1,0,35,424,0,19,423.0,1.0023640661938533
1284,1630,1979,Bachelor,Single,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,61825.0,11.032079266945424,1,1,0,35,424,0,19,423.0,1.0023640661938533
1285,5012,1989,Bachelor,Married,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,28691.0,10.264373617246324,1,1,1,25,34,0,13,457.0,0.07439824945295405
1286,6918,1989,Bachelor,Married,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,28691.0,10.264373617246324,1,1,1,25,34,0,13,457.0,0.07439824945295405
1287,7822,1976,Bachelor,Together,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,SP,54058.0,10.897831321694126,1,1,1,38,662,0,23,487.0,1.3593429158110883
1288,10156,1975,Bachelor,Single,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP,84196.0,11.340914570141992,1,1,0,39,1237,0,23,488.0,2.5348360655737703
1289,3033,1963,Master,Together,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,AUS,38620.0,10.561551448966803,0,0,1,51,318,0,14,511.0,0.6223091976516634
1290,4119,1963,Master,Together,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,GER,38620.0,10.561551448966803,0,0,1,51,318,0,14,511.0,0.6223091976516634
1291,11110,1973,Bachelor,Single,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND,3502.0,8.161375023197486,1,1,0,41,5,0,14,539.0,0.00927643784786642
1292,332,1957,Bachelor,Married,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,SP,47743.0,10.773608683563433,1,1,1,57,275,1,20,561.0,0.49019607843137253
1293,737,1949,PhD,Married,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,SP,80360.0,11.294284262853436,0,0,1,65,2231,3,17,580.0,3.8465517241379312
1294,10319,1971,Bachelor,Married,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,SP,66303.0,11.1020055061791,1,1,1,43,1286,1,30,585.0,2.1982905982905985
1295,2683,1969,Bachelor,Married,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,CA,52413.0,10.866929010196616,2,1,1,45,910,0,32,609.0,1.4942528735632183
1296,3445,1956,Bachelor,Single,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,SA,60714.0,11.01394606348792,0,0,0,58,957,0,28,625.0,1.5312
1297,10913,1984,Master,Single,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,SP,31385.0,10.354117212598666,1,1,0,30,27,1,12,668.0,0.040419161676646706
1298,4427,1995,Master,Single,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,SP,83257.0,11.329699499321853,0,0,0,19,1365,2,34,746.0,1.8297587131367292
1299,8717,1975,PhD,Married,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,IND,80427.0,11.295117653245537,1,1,1,39,1835,0,33,752.0,2.440159574468085
1300,2066,1949,Bachelor,Together,0,1,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,SP,38823.0,10.566793891085052,1,1,1,65,114,0,13,765.0,0.14901960784313725
1301,3340,1977,Bachelor,Married,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,CA,42014.0,10.645781976362318,1,1,1,37,436,0,28,778.0,0.5604113110539846
1302,8685,1977,Bachelor,Married,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,SA,42014.0,10.645781976362318,1,1,1,37,436,0,28,778.0,0.5604113110539846
1303,4149,1948,PhD,Together,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,SP,76140.0,11.240342163551318,0,0,1,66,1348,0,23,144.0,9.36111111111111
1304,8726,1964,Master,Divorced,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,CA,41713.0,10.638592082856581,2,1,0,50,174,0,19,158.0,1.1012658227848102
1305,2295,1954,PhD,Married,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,SA,62670.0,11.04565409968947,1,1,1,60,825,0,25,244.0,3.3811475409836067
1306,3283,1972,Master,Married,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,SP,70932.0,11.169491048522355,1,1,1,42,909,0,25,258.0,3.5232558139534884
1307,1915,1951,PhD,Married,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,GER,78939.0,11.276443349216837,0,0,1,63,1507,0,23,296.0,5.091216216216216
1308,800,1960,Bachelor,Together,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,SA,44512.0,10.703536560322721,2,1,1,54,32,0,10,400.0,0.08
1309,9166,1968,Bachelor,Married,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,SP,63967.0,11.066138237300127,1,1,1,46,882,0,25,421.0,2.0950118764845604
1310,5147,1948,Bachelor,Single,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,SP,90842.0,11.416888020773253,0,0,0,66,1424,0,28,432.0,3.2962962962962963
1311,13,1947,PhD,Widow,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,SA,25358.0,10.140888975597038,1,1,0,67,32,0,12,439.0,0.07289293849658314
1312,8557,1982,Bachelor,Single,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,AUS,51381.5,10.847052926545164,1,1,0,32,46,0,13,474.0,0.0970464135021097
1313,8724,1982,Bachelor,Single,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,28567.0,10.260042489274284,1,1,0,32,46,0,13,474.0,0.0970464135021097
1314,9381,1978,Bachelor,Married,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,66373.0,11.103060692517378,2,1,1,36,606,0,26,479.0,1.2651356993736953
1315,9384,1978,Bachelor,Married,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,66373.0,11.103060692517378,2,1,1,36,606,0,26,479.0,1.2651356993736953
1316,3560,1952,Bachelor,Together,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,GER,83844.0,11.33672513518121,0,0,1,62,1574,1,21,510.0,3.0862745098039217
1317,241,1952,Bachelor,Together,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP,83844.0,11.33672513518121,0,0,1,62,1574,1,21,510.0,3.0862745098039217
1318,7521,1952,Bachelor,Together,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,CA,83844.0,11.33672513518121,0,0,1,62,1574,1,21,510.0,3.0862745098039217
1319,9799,1968,PhD,Divorced,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP,83664.0,11.334576008928673,2,1,0,46,1173,0,24,514.0,2.282101167315175
1320,5123,1951,Master,Married,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,SP,27450.0,10.22015787614662,0,0,1,63,143,0,14,537.0,0.26629422718808193
1321,448,1978,PhD,Single,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP,54880.0,10.9129224838081,1,1,0,36,795,0,26,582.0,1.365979381443299
1322,4837,1965,PhD,Married,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,SP,71322.0,11.174974135029599,1,1,1,49,1305,0,32,595.0,2.19327731092437
1323,9365,1976,PhD,Single,0,1,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,SP,60000.0,11.002116507732017,1,1,0,38,1277,0,30,651.0,1.9615975422427034
1324,8932,1969,Master,Together,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,SA,65176.0,11.084861924943842,1,1,1,45,1531,0,31,705.0,2.171631205673759
1325,7055,1952,PhD,Together,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,CA,61010.0,11.018809454767185,1,1,1,62,1021,0,31,725.0,1.4082758620689655
1326,3537,1981,Bachelor,Together,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,SP,31089.0,10.344641503052799,1,1,1,33,79,0,18,778.0,0.10154241645244216
1327,9081,1988,Bachelor,Single,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,SP,20518.0,9.929106565153747,1,1,0,26,25,0,10,139.0,0.17985611510791366
